sansan_organization_code,sansan_location_code,corporate_number,data_source,company_name,base_name,zip_code,address,phone_number,crawled_at
3614697067547,5299516554145,3430001028663,ZC_IRYO,コアファルマ株式会社,コア薬局　篠路店,0028022,札幌市北区篠路2条4丁目5番11号メディコアしのろ1階,011-773-3330,2023-10-23 15:00:00 UTC
2267517558631,7363488905567,9430005001776,MODIFICATION,医療法人社団　しのろ眼科医院,医療法人社団　しのろ眼科医院,0028022,札幌市北区篠路2条4丁目5番11号メディコアしのろ1階,011-773-3455,2023-10-23 15:00:00 UTC
8145679874892,3523253690777,8430005001562,ZC_IRYO,医療法人社団　しのろ耳鼻咽喉科クリニック,医療法人社団　しのろ耳鼻咽喉科クリニック,0028022,札幌市北区篠路2条4丁目5番11号メディコアしのろ2階,０１１－７７３－３３８７,2023-10-23 15:00:00 UTC
3373264636940,2449191037046,5430002030261,ZC_IRYO,有限会社札幌ファルマーティー・ワイ,フォーラム薬局しのろ店,0028022,札幌市北区篠路2条7丁目5番24号,011-775-0660,2023-10-23 15:00:00 UTC
6262410302803,8668246084896,8430005001645,ZC_IRYO,医療法人社団賢裕会,医療法人社団賢裕会　篠路平川歯科医院,0028022,札幌市北区篠路2条6丁目4-26,０１１－７７２－８０８１,2023-10-23 15:00:00 UTC
4608861919796,4226671647393,9430005005249,MODIFICATION,医療法人　しのろファミリークリニック,医療法人　しのろファミリークリニック,0028022,札幌市北区篠路2条10丁目12-1,011-771-2800,2023-10-23 15:00:00 UTC
1975179947586,1459167224040,5430005003231,ZC_IRYO,医療法人社団　荒木病院,医療法人社団　荒木病院,0028023,札幌市北区篠路3条2丁目1番92号,011-771-5731,2023-10-23 15:00:00 UTC
4816537633860,7156503532886,9430005012278,ZC_IRYO,医療法人社団　篠路こどもクリニック,医療法人社団　篠路こどもクリニック,0028023,札幌市北区篠路3条6丁目4番32号UURコート札幌壱番館1F,011⁃776⁃0776,2023-10-23 15:00:00 UTC
7000231042017,5260057156802,3430005004149,ZC_IRYO,医療法人社団　昇英会,医療法人社団昇英会　いとが整形外科,0028023,札幌市北区篠路3条10丁目158番30,011-770-7688,2023-10-23 15:00:00 UTC
3332040612375,9721224949015,5430005001978,ZC_IRYO,医療法人社団　箱木歯科,医療法人社団　箱木歯科,0028023,札幌市北区篠路3条5丁目1番20号,011-772-8586,2023-10-23 15:00:00 UTC
9442945652061,9973995861643,6430002055720,ZC_IRYO,メディカルファイブ株式会社,アイリス調剤薬局,0028023,札幌市北区篠路3条10丁目5-16, 011-299-6177 ,2023-10-23 15:00:00 UTC
4126638590785,1727817565384,1430001027196,ZC_IRYO,株式会社　キタ調剤薬局,キタ調剤薬局　篠路店,0028023,札幌市北区篠路3条6丁目4-32,011-774-0930,2023-10-23 15:00:00 UTC
9775529330250,7890211138539,5430005004725,ZC_IRYO,医療法人　はまなす,医療法人　はまなす　篠路はまなすクリニック,0028024,札幌市北区篠路4条9丁目12番45号,011-776-3030,2023-10-23 15:00:00 UTC
4966500665164,1995552061343,6430005001804,ZC_IRYO,医療法人社団　篠路整形外科,医療法人社団　篠路整形外科,0028024,札幌市北区篠路4条5丁目3番9号,011-772-7255,2023-10-23 15:00:00 UTC
5022392871637,8165587633742,1430002039793,ZC_IRYO,有限会社札幌エムワイファーマシー,篠路調剤薬局,0028024,札幌市北区篠路4条9丁目162番地23,011-374-1832,2023-10-23 15:00:00 UTC
7404100707496,3577498829327,6430005001622,ZC_IRYO,医療法人社団　池田ファミリー歯科,医療法人社団　池田ファミリー歯科,0028024,札幌市北区篠路4条8丁目1番18号,011-775-0555,2023-10-23 15:00:00 UTC
1565128826229,2680065600248,3430005003621,MODIFICATION,医療法人社団　健志会,医療法人社団健志会　フラワーデンタルオフィス,0028024,札幌市北区篠路4条6丁目11番18号,011-776-6499,2023-10-23 15:00:00 UTC
9932237346296,8129850216186,9430001020202,ZC_IRYO,株式会社　サッポロドラッグストアー,サツドラ薬局　篠路店,００２８０２５,札幌市北区篠路5条5丁目1番地5,011-774-2337,2023-10-23 15:00:00 UTC
5412299321685,8858442151054,1430002010168,ZC_IRYO,有限会社しらかば薬局,有限会社しらかば薬局　篠路店,0028025,札幌市北区篠路5条8丁目2番5号,011-772-5200,2023-10-23 15:00:00 UTC
2428638290523,4941181529726,,ZC_IRYO,医療法人社団　大黒会　吉田医院,医療法人社団　大黒会　吉田医院,0028025,札幌市北区篠路5条5丁目7番1号,011-771-2020,2023-10-23 15:00:00 UTC
7300099120592,7495742098376,1430005001718,ZC_IRYO,社会医療法人　康和会,社会医療法人　康和会　札幌しらかば台篠路病院　,0028025,札幌市北区篠路5条8丁目2番1号,011-773-0711,2023-10-23 15:00:00 UTC
8864161610020,1901966417137,5430005001648,ZC_IRYO,医療法人社団健生会,医療法人社団健生会　篠路山田歯科,００２８０２６,札幌市北区篠路6条5丁目158番104,011-771-0300,2023-10-23 15:00:00 UTC
2153818345278,2692054105970,9430005001719,ZC_IRYO,医療法人社団　五稜会病院,医療法人社団　五稜会病院,００２８０２９,札幌市北区篠路9条6丁目2番3号,011-771-5660,2023-10-23 15:00:00 UTC
6505178277837,7837142228544,7430005001472,ZC_IRYO,医療法人社団　翔嶺館,医療法人社団　翔嶺館　札幌優翔館病院,0028042,札幌市北区東茨戸2条2丁目8番25号,011-772-9211,2023-10-23 15:00:00 UTC
6784725784855,2500796415578,1430001005219,MODIFICATION,株式会社なの花北海道,なの花薬局　篠路店,0028053,札幌市北区篠路町篠路288番地1,011-770-2233,2023-10-23 15:00:00 UTC
7736174419484,3369806499294,1430001010672,ZC_IRYO,株式会社ツルハ,調剤薬局ツルハドラッグ　拓北６条店,0028066,札幌市北区拓北6条5丁目2番34号,０１１－７７８－８２６８,2023-10-23 15:00:00 UTC
6401366872397,7528894109060,6430005013873,ZC_IRYO,医療法人社団　藍葉会,あいの里耳鼻咽喉科,0028066,札幌市北区拓北6条5丁目2番1号,011-374-6670,2023-10-23 15:00:00 UTC
8600718321956,4116679366555,6430005003271,ZC_IRYO,医療法人社団　めばえこどもクリニック,医療法人社団　めばえこどもクリニック,0028071,札幌市北区あいの里1条3丁目4番8号,011-770-5160,2023-10-23 15:00:00 UTC
8923900460398,7666034931211,7430002029616,ZC_IRYO,有限会社　ウィッシュ,はまなす調剤薬局,0028071,札幌市北区あいの里1条6丁目2番1号,０１１－７７０－５３６６,2023-10-23 15:00:00 UTC
5506854803368,7443739316913,2430005001948,ZC_IRYO,医療法人社団　にいで歯科医院,医療法人社団　にいで歯科医院,0028071,札幌市北区あいの里1条4丁目9番17号,011-778-6000,2023-10-23 15:00:00 UTC
9391439454425,7646233790421,8430005001629,ZC_IRYO,医療法人社団　あさつま会,医療法人社団　あさつま会　あいの里整形外科,0028071,札幌市北区あいの里1条4丁目22番20号,011-778-7855,2023-10-23 15:00:00 UTC
8075400889905,4150782517332,3430005001609,MODIFICATION,医療法人社団　あいの里内科消化器科クリニック,医療法人社団　あいの里内科消化器科クリニック,0028071,札幌市北区あいの里1条6丁目2番2号,011-778-7111,2023-10-23 15:00:00 UTC
5720338487745,2845677590643,8430005005729,ZC_IRYO,学校法人　東日本学園,北海道医療大学在宅歯科診療所,0028072,札幌市北区あいの里2条6丁目2番1,011⁃788⁃2761,2023-10-23 15:00:00 UTC
4575003891677,8174586757759,6430005001531,ZC_IRYO,医療法人　本間皮ふ科クリニック,医療法人　本間皮ふ科クリニック,0028072,札幌市北区あいの里2条8丁目4番1号, 011-778-2950 ,2023-10-23 15:00:00 UTC
2607445783337,9734704343163,6430001044889,ZC_IRYO,株式会社三育,アイエム薬局,0028072,札幌市北区あいの里2条5丁目1番45号,011⁃770⁃5533,2023-10-23 15:00:00 UTC
9412307176995,7553360983246,8430001010583,ZC_IRYO,ツカサ薬品株式会社,サンチェーンあいの里保険薬局,0028072,札幌市北区あいの里2条3丁目16-6,011-768-8868,2023-10-23 15:00:00 UTC
5720338487745,5636480925804,8430005005729,ZC_IRYO,学校法人東日本学園,北海道医療大学病院,００２８０７２,札幌市北区あいの里2条5, 011-778-7575 ,2023-10-23 15:00:00 UTC
7224404823509,6521141367083,8430005001612,ZC_IRYO,医療法人社団　いけだクリニック,医療法人社団　いけだクリニック,００２８０７２,札幌市北区あいの里2条8丁目4番5号,011-778-2721,2023-10-23 15:00:00 UTC
4295031579135,6123524583615,5430001028991,ZC_IRYO,株式会社　あおば調剤薬局,あいの里調剤薬局,0028072,札幌市北区あいの里2条8丁目4-2, 011-778-2989 ,2023-10-23 15:00:00 UTC
9569546436973,6549644150043,5430005001788,ZC_IRYO,医療法人社団　札幌百合の会病院,医療法人社団　札幌百合の会病院,0028081,札幌市北区百合が原11丁目186番地,011-771-1501,2023-10-23 15:00:00 UTC
1065273223798,6658163844043,4430005003265,ZC_IRYO,医療法人社団　ゆりがはら内科ケア＆クリニック,医療法人社団　ゆりがはら内科ケア＆クリニック,0028081,札幌市北区百合が原7丁目4番25号,011-770-7111,2023-10-23 15:00:00 UTC
9442945652061,9932865919393,6430002055720,ZC_IRYO,メディカルファイブ株式会社,クローバー薬局　百合が原店,0028081,札幌市北区百合が原6丁目1番38号,011-214-0216,2023-10-23 15:00:00 UTC
8501515013990,6177622085992,2430005012243,ZC_IRYO,医療法人社団　真誠会,医療法人社団　真誠会　どう歯科クリニック,００２８０８１,札幌市北区百合が原9丁目1番1号,011-775-4183,2023-10-23 15:00:00 UTC
5544482201737,5966336021783,6430005014780,ZC_IRYO,医療法人　奏,あいの里アットホームクリニック,0028091,札幌市北区南あいの里5丁目6番10号グランディール303号,011-299-9542,2023-10-23 15:00:00 UTC
6619320050138,3593204886317,5430005000609,ZC_IRYO,社会福祉法人　美松善隣会,社会福祉法人　美松善隣会　特別養護老人ホーム白石ハイツ医務室,００３００００,札幌市白石区本通16丁目北4番30号,０１１－８６４－６３４１,2023-10-23 15:00:00 UTC
4875128486073,4566583856923,1430001027964,ZC_IRYO,株式会社オストジャパングループ,オスト薬局環状通美園店,0030001,札幌市白石区東札幌1条6丁目1-13,011-850-9860,2023-10-23 15:00:00 UTC
9436126793115,1563525718340,7430001033172,ZC_IRYO,株式会社　サンクール,あしたば薬局　東札幌店,００３０００１,札幌市白石区東札幌1条2丁目1-3,011-814-4193,2023-10-23 15:00:00 UTC
5582249314789,1539704822706,9010405009255,MODIFICATION,医療法人社団平郁会,医療法人社団平郁会札幌在宅クリニックそよ風・白石,0030001,札幌市白石区東札幌1条2丁目3番11号メディカルライフ札幌クリニックプラザ2階, 011-799-0611 ,2023-10-23 15:00:00 UTC
7736174419484,5019973468245,1430001010672,ZC_IRYO,株式会社ツルハ,調剤薬局ツルハドラッグ東札幌店,0030001,札幌市白石区東札幌1条1丁目7番1号,011-827-7707,2023-10-23 15:00:00 UTC
1672336779353,9194650885079,7010905001647,MODIFICATION,医療法人社団　長伸会,医療法人社団　長伸会　札幌あかしあクリニック,0030001,札幌市白石区東札幌1条2丁目3番11号札幌クリニックプラザ2階,001-820-1031,2023-10-23 15:00:00 UTC
6220458562154,2092065259663,3430005002029,ZC_IRYO,社会医療法人三樹会　三樹会泌尿器科病院,社会医療法人三樹会　三樹会泌尿器科病院,0030002,札幌市白石区東札幌2条3丁目6-10,011-824-3131,2023-10-23 15:00:00 UTC
8276561744971,3331124026024,,ZC_IRYO,医療法人社団　一心会,白石プライム歯科,0030002,札幌市白石区東札幌2条6丁目6番14号渡会ビル1階,011⁃817⁃4184,2023-10-23 15:00:00 UTC
8689504597919,1287592462259,,ZC_IRYO,医療法人社団　アイリス内科クリニック,医療法人社団　アイリス内科クリニック,0030002,札幌市白石区東札幌2条3丁目7番53号ホシ2番舘2F,011⁃826⁃6255,2023-10-23 15:00:00 UTC
7070807239940,7241351875625,2290001019694,ZC_IRYO,株式会社ニック,ニック札幌センター薬局,0030002,札幌市白石区東札幌2条5丁目9-15コーポラス丸亀1F 10号,011-827-1235,2023-10-23 15:00:00 UTC
9298540118365,5045630406979,7430005011892,ZC_IRYO,医療法人社団　東札幌おおやま整形外科,医療法人社団　東札幌おおやま整形外科,0030002,札幌市白石区東札幌2条4丁目11番14号メディカル･コート東札幌2階,011-817-0080,2023-10-23 15:00:00 UTC
9798000708555,7934126328387,7430005004764,ZC_IRYO,医療法人社団　優駿会,医療法人社団　優駿会　白石ファミリー歯科,0030002,札幌市白石区東札幌2条5丁目7番5号エコビル白石 2F,011-817-4614,2023-10-23 15:00:00 UTC
4482500922038,2671424500965,2430005001477,ZC_IRYO,医療法人　杉歯科医院,医療法人　杉歯科医院,0030003,札幌市白石区東札幌3条6丁目1番1号,011-862-5051,2023-10-23 15:00:00 UTC
1656178199363,3573180075486,4430005010682,ZC_IRYO,医療法人明泉会東札幌脳神経クリニック,東札幌脳神経クリニック,0030003,札幌市白石区東札幌3条3丁目13番1号シヴァビル3F,011-817-2271,2023-10-23 15:00:00 UTC
2002774551131,1318629440522,7430001076601,ZC_IRYO,北海道投資株式会社,すいか薬局　白石店,0030003,札幌市白石区東札幌3条6丁目1番1号第二小竹ビル 1階, 011-600-6363 ,2023-10-23 15:00:00 UTC
8012880999594,9153988927874,5430001079473,ZC_IRYO,株式会社かささぎ,かささぎ薬局,0030003,札幌市白石区東札幌3条5丁目3-30,011-826-3950,2023-10-23 15:00:00 UTC
6141837527004,3853558176746,6430005001985,ZC_IRYO,医療法人社団　博和会,医療法人社団博和会　デリック歯科,0030003,札幌市白石区東札幌3条2丁目1番地, 011-821-5677 ,2023-10-23 15:00:00 UTC
4910815162879,7915657162905,5430005013486,ZC_IRYO,医療法人　東札幌三輪デンタルクリニック,医療法人　東札幌三輪デンタルクリニック,0030003,札幌市白石区東札幌3条1丁目1番1号ラソラ札幌Bタウン2F,011-811-4618,2023-10-23 15:00:00 UTC
4341837091696,8494423728315,4013301018771,ZC_IRYO,アポクリート株式会社,アイランド薬局東札幌店,0030003,札幌市白石区東札幌3条3丁目6-24,011-598-7577,2023-10-23 15:00:00 UTC
3083976517352,6202869631712,1430005010322,ZC_IRYO,医療法人　さくら耳鼻咽喉科,さくら耳鼻咽喉科,0030003,札幌市白石区東札幌3条3丁目13番1シヴァビル2階,011-811-0390,2023-10-23 15:00:00 UTC
6784725784855,9581793555042,1430001005219,ZC_IRYO,株式会社なの花北海道,なの花薬局・東札幌店,0030003,札幌市白石区東札幌3条3丁目7番25号,011⁃820⁃3320,2023-10-23 15:00:00 UTC
9765478679916,6504054557430,2430005003993,ZC_IRYO,医療法人社団　きよみず公園クリニック,医療法人社団　きよみず公園クリニック,0030004,札幌市白石区東札幌4条3丁目6番1号, 011-813-6311 ,2023-10-23 15:00:00 UTC
4362915110845,2039454991896,7430005006216,MODIFICATION,医療法人社団　毬会,医療法人社団　毬会　内科丹田クリニック,0030004,札幌市白石区東札幌4条1丁目1番1号ラソラ札幌 Bタウン2F,011⁃817⁃1188,2023-10-23 15:00:00 UTC
3352214823845,6861629743380,1430001016133,ZC_IRYO,株式会社　まどか,まどか薬局ラソラ札幌店,0030004,札幌市白石区東札幌4条1丁目1番1号,011-816-3339,2023-10-23 15:00:00 UTC
3265840249338,5698995077311,2430005004587,ZC_IRYO,医療法人社団　響,医療法人社団　響　さくら内科クリニック,0030004,札幌市白石区東札幌4条4丁目1番18号,011-817-2171,2023-10-23 15:00:00 UTC
3265840249338,5698995077311,2430005004587,ZC_IRYO,医療法人社団　響,医療法人社団　響　さくら歯科クリニック,0030004,札幌市白石区東札幌4条4丁目1番18号,011-817-8077,2023-10-23 15:00:00 UTC
8242545797003,5031820844957,9430005004382,ZC_IRYO,医療法人　えがみ歯科医院,医療法人　えがみ歯科医院,0030005,札幌市白石区東札幌5条2丁目6番12号,011-815-8241,2023-10-23 15:00:00 UTC
5505863763764,8957194844403,1430005001734,ZC_IRYO,医療法人社団明日佳,医療法人社団明日佳　白石明日佳病院,0030005,札幌市白石区東札幌5条5丁目2番5号,011-823-5151,2023-10-23 15:00:00 UTC
4088119203097,2853400105721,9430002015894,ZC_IRYO,有限会社　八扇堂,東札幌調剤薬局,0030005,札幌市白石区東札幌5条6丁目6-33理想ビル1階,011⁃865⁃8801,2023-10-23 15:00:00 UTC
7860014511268,5581825502863,3430001067281,MODIFICATION,株式会社Ｊ・サイプレス,しろいし薬局,0030005,札幌市白石区東札幌5条5丁目2番1号,011-824-3600,2023-10-23 15:00:00 UTC
6302854461422,4171675831468,3430005002061,ZC_IRYO,医療法人社団　明珠会,医療法人社団明珠会　札幌白石産科婦人科病院,0030005,札幌市白石区東札幌5条6丁目6番28号,011-862-7211,2023-10-23 15:00:00 UTC
9507201504084,2338693927672,3430005001526,ZC_IRYO,社会医療法人　北楡会,社会医療法人　北楡会　札幌北楡病院,0030006,札幌市白石区東札幌6条6丁目5番1号, 011-865-0111 ,2023-10-23 15:00:00 UTC
4341837091696,1654028143629,4013301018771,ZC_IRYO,アポクリート株式会社,アイランド薬局にれ店,0030006,札幌市白石区東札幌6条6丁目5-24, 011-867-5755 ,2023-10-23 15:00:00 UTC
6071322783546,9778821130467,9010001064753,ZC_IRYO,日本調剤　株式会社,日本調剤　白石薬局,0030006,札幌市白石区東札幌6条6丁目5番35号, 011-863-4554 ,2023-10-23 15:00:00 UTC
6227563983607,4463018772972,1430005001750,ZC_IRYO,医療法人社団星和会　大内歯科小児歯科クリニック,医療法人社団星和会　大内歯科小児歯科クリニック,0030011,札幌市白石区中央1条7丁目 白央ビル,011-863-6061,2023-10-23 15:00:00 UTC
1028748246991,6165108951034,8430005001851,ZC_IRYO,医療法人社団　慈昂会,医療法人社団慈昂会　白石内科クリニック,0030011,札幌市白石区中央1条7丁目10番30号,011-868-2711,2023-10-23 15:00:00 UTC
3570454769176,7527362984764,3430001032665,ZC_IRYO,株式会社メディエイト,ドリーム薬局　白石店,0030011,札幌市白石区中央1条7丁目10-30白石中央メディカルビル1階,011-868-8681,2023-10-23 15:00:00 UTC
7288180557266,9457969075670,8430005001819,ZC_IRYO,医療法人社団　仁秀会　白石整形外科,医療法人社団　仁秀会　白石整形外科,００３００１２,札幌市白石区中央2条4丁目1番2号,011-831-5799,2023-10-23 15:00:00 UTC
3082274551374,2664172764410,8430005012246,ZC_IRYO,医療法人社団　北桜会,クリアー歯科,0030013,札幌市白石区中央3条5丁目1番1号,011-864-5524,2023-10-23 15:00:00 UTC
7151189663277,7069117329613,8430005009861,ZC_IRYO,医療法人社団積信会,長野病院,0030013,札幌市白石区中央3条5丁目4番30号,011-861-1037,2023-10-23 15:00:00 UTC
1938846667096,1974178162515,3430005003506,ZC_IRYO,医療法人社団　飛翔会,医療法人社団　飛翔会　やまうち整形外科,００３００２１,札幌市白石区栄通19丁目1番20号,011-857-3300,2023-10-23 15:00:00 UTC
4848885360728,6137027536057,1430005001800,ZC_IRYO,医療法人社団　小路内科消化器クリニック,医療法人社団　小路内科消化器クリニック,0030021,札幌市白石区栄通15丁目9番35号,011-853-1331,2023-10-23 15:00:00 UTC
8378158677750,4556456239894,4012805000079,MODIFICATION,医療法人社団　弘樹会,医療法人社団弘樹会　ルーシー歯科医院,0030021,札幌市白石区栄通18丁目5-35コープさっぽろルーシー3F,011-859-5858,2023-10-23 15:00:00 UTC
3232147746903,5269970952890,8430005001455,ZC_IRYO,医療法人　杏医会　札幌呼吸器科病院,医療法人杏医会　札幌呼吸器科病院,００３００２１,札幌市白石区栄通3丁目3番35号,011-853-5311,2023-10-23 15:00:00 UTC
5982792524183,3056082029132,1430005004002,ZC_IRYO,医療法人社団　豊仁会,医療法人社団　豊仁会　やまうち内科クリニック,0030021,札幌市白石区栄通19丁目1番1号,011⁃851⁃5600,2023-10-23 15:00:00 UTC
3622795466204,2730641779537,8430001039466,ZC_IRYO,株式会社　メディカル・エイド北海道,アイル薬局栄通店,００３００２１,札幌市白石区栄通15丁目9番34号,011-858-5500,2023-10-23 15:00:00 UTC
8651350980536,9340923308306,,ZC_IRYO,有限会社　シー・エム・エス,有限会社シー・エム・エス　にしい薬局,0030021,札幌市白石区栄通19丁目13-1,011-856-2410,2023-10-23 15:00:00 UTC
7736174419484,9866695584502,1430001010672,ZC_IRYO,株式会社ツルハ,調剤薬局ツルハドラッグ栄通店,0030021,札幌市白石区栄通14丁目2番1号,011-876-8685,2023-10-23 15:00:00 UTC
7296379277292,4800343805610,6430002016136,ZC_IRYO,有限会社　はるにれ企画,はるにれ薬局栄通店,0030021,札幌市白石区栄通21丁目1番15号, 011-850-5010 ,2023-10-23 15:00:00 UTC
8746967119218,9337559485087,6430005004955,MODIFICATION,医療法人社団　栄仁会,栄通わたなべ内科・皮ふ科,0030021,札幌市白石区栄通8丁目2番1号,０１１－８５８－３３１１,2023-10-23 15:00:00 UTC
5253012059861,6927147517402,3430001005101,ZC_IRYO,株式会社グリーン調剤,栄通グリーン薬局,0030021,札幌市白石区栄通8丁目1-3,011-859-1610,2023-10-23 15:00:00 UTC
1270612981056,4157736827363,8430005012725,ZC_IRYO,医療法人　孝友会,ごう内科クリニック,0030021,札幌市白石区栄通21丁目1番16号,０１１－８５０－５０５０,2023-10-23 15:00:00 UTC
2962567524992,1307334088628,7430005013988,ZC_IRYO,医療法人社団　翠和会,かしわお歯科クリニック,0030022,札幌市白石区南郷通19丁目南3番25号マルシンビル南郷1階,０１１－８６７－６４８０,2023-10-23 15:00:00 UTC
6986457397714,5766258619331,7430005004079,ZC_IRYO,医療法人社団　旺仁会,医療法人社団　旺仁会　富士殖内科医院,0030022,札幌市白石区南郷通14丁目南3番11号,011-863-6851,2023-10-23 15:00:00 UTC
6016615793717,2018792649404,7430005004533,ZC_IRYO,医療法人　新産健会,医療法人新産健会　月寒東内科クリニック,００３００２２,札幌市白石区南郷通21丁目南5番39号,011-867-0876,2023-10-23 15:00:00 UTC
7866158987030,7129893487213,5430002029031,ZC_IRYO,有限会社　ライフネットワーク,フォルテ調剤薬局,0030022,札幌市白石区南郷通19丁目南3-11メディカル‘97 1F,011-860-5525,2023-10-23 15:00:00 UTC
9289738443373,6528295476677,4430005013495,ZC_IRYO,医療法人　イリス会,白石ガーデンプレイス皮膚科クリニック,0030022,札幌市白石区南郷通1丁目南8番10号白石ガーデンプレイス 3階,011⁃867⁃1112,2023-10-23 15:00:00 UTC
5205747800451,1269099000113,6430005010953,ZC_IRYO,医療法人社団　来仁会,医療法人社団来仁会　南郷１８丁目駅歯科クリニック,0030022,札幌市白石区南郷通18丁目南4番8号第2カンダビル1階,011-598-7997,2023-10-23 15:00:00 UTC
7725954650656,7352817674005,2430005006360,MODIFICATION,医療法人社団南郷メンタルクリニック,医療法人社団南郷メンタルクリニック,0030022,札幌市白石区南郷通19丁目南3-11メディカル97 4F,011-861-7518,2023-10-23 15:00:00 UTC
9706223734914,1782502608339,3430005013769,ZC_IRYO,医療法人社団　千結会,医療法人社団　千結会　さっぽろ白石内科消化器クリニック,0030022,札幌市白石区南郷通1丁目南8番10号白石ガーデンプレイス 3階,011-862-8878,2023-10-23 15:00:00 UTC
6496399010518,1503770413557,2430005003374,ZC_IRYO,医療法人社団蒼成会　クオーレメンタルクリニック,医療法人社団　蒼成会　クオーレメンタルクリニック,0030022,札幌市白石区南郷通14丁目南3番11号ラスコム13,011-862-0556,2023-10-23 15:00:00 UTC
2502602898874,5429801912681,9430001077705,ZC_IRYO,ｒｅｇｉｏｎ株式会社,リジョン薬局,0030022,札幌市白石区南郷通16丁目南1番16号南郷ビル1階,011-598-6713,2023-10-23 15:00:00 UTC
1460210142369,8354472088412,3430005002086,ZC_IRYO,医療法人社団　山中たつる小児科,医療法人社団　山中たつる小児科,0030022,札幌市白石区南郷通11丁目南3番9号,011-866-5555,2023-10-23 15:00:00 UTC
5714150437544,4301584012104,9430001027271,ZC_IRYO,株式会社　アクト調剤,メトロ調剤薬局,0030022,札幌市白石区南郷通14丁目南3番11号,０１１－８６３－５０５５,2023-10-23 15:00:00 UTC
8135834514858,8438268339241,6430005003379,ZC_IRYO,医療法人社団　えんどう皮膚科クリニック,医療法人社団　えんどう皮膚科クリニック,0030022,札幌市白石区南郷通19丁目南3番11号メディカル’97 2F,０１１－８６０－１２３２,2023-10-23 15:00:00 UTC
4548950884522,4563199885141,9430005013615,ZC_IRYO,医療法人　翔弘会,しろいし耳鼻咽喉科,0030022,札幌市白石区南郷通1丁目南8番10号白石ガーデンプレイス 3階,011-860-3387,2023-10-23 15:00:00 UTC
6467387484032,3208960830774,7430001069398,ZC_IRYO,株式会社アインファーマシーズ,アイン薬局白石南郷通店,0030022,札幌市白石区南郷通1丁目南8番10号白石ガーデンプレイス3階, 011-595-7382 ,2023-10-23 15:00:00 UTC
1026637632073,6302570779180,4430005012902,ZC_IRYO,医療法人社団　ＥＶＥウィミンズクリニック,医療法人社団　ＥＶＥウィミンズクリニック,0030022,札幌市白石区南郷通21丁目南5番41号,011-866-0808,2023-10-23 15:00:00 UTC
8467747168481,6230579631282,8430005006363,ZC_IRYO,医療法人社団　博栄会,あさひ歯科クリニック,0030022,札幌市白石区南郷通3丁目南8番25号N-3壱番館1階,011-868-4182,2023-10-23 15:00:00 UTC
7225651808993,3590474623251,6430005005301,ZC_IRYO,医療法人社団　南郷通り整形外科,南郷通り整形外科,0030023,札幌市白石区南郷通8丁目北1番33号,011-866-3555,2023-10-23 15:00:00 UTC
7378805000659,7949360397026,1430005001949,ZC_IRYO,医療法人社団　南郷医院,医療法人社団　南郷医院,0030023,札幌市白石区南郷通12丁目北1番25号,011-861-2768,2023-10-23 15:00:00 UTC
6540338710357,1981630232891,3430005013777,MODIFICATION,医療法人社団　南郷ファミリー歯科クリニック,南郷ファミリー歯科クリニック,0030023,札幌市白石区南郷通7丁目北5-25第3中澤ビル1F,011-868-4618,2023-10-23 15:00:00 UTC
7189153469426,2347841903007,4430005001566,ZC_IRYO,医療法人社団　岩寺小児歯科医院,医療法人社団　岩寺小児歯科医院　南郷通り子ども歯科,００３００２３,札幌市白石区南郷通2丁目北2番1号ル･ノール南郷街1階,０１１－８２７－５８１８,2023-10-23 15:00:00 UTC
8639285794262,6554029319529,6430005013493,ZC_IRYO,医療法人社団　リーサ矯正歯科,医療法人社団　リーサ矯正歯科,0030023,札幌市白石区南郷通14丁目北1番4号ニューフロンティアビル1F,011⁃866⁃2727,2023-10-23 15:00:00 UTC
7263356304368,2011280989732,4430001028695,ZC_IRYO,株式会社日本みらいファーマ,なんごう薬局,0030023,札幌市白石区南郷通8丁目北2-2,０１１－８６７－５１５５,2023-10-23 15:00:00 UTC
6784725784855,9407193951404,1430001005219,ZC_IRYO,株式会社なの花北海道,なの花薬局　南郷店,0030023,札幌市白石区南郷通7丁目北2番17号,011-862-1193,2023-10-23 15:00:00 UTC
4084344724239,3251151961327,4430001023408,MODIFICATION,株式会社　丸高三信堂,三信調剤薬局,0030023,札幌市白石区南郷通2丁目北2番1号 1階,011-863-1193,2023-10-23 15:00:00 UTC
3952184297097,4156575612575,6430001071124,ZC_IRYO,ＬＢＤリサーチ株式会社,あさなぎ薬局,0030023,札幌市白石区南郷通14丁目北3番8号,０１１－８６７－１０００,2023-10-23 15:00:00 UTC
8146793624090,3201145946949,7430005001778,ZC_IRYO,医療法人社団　白石こどもクリニック,医療法人社団　白石こどもクリニック,0030023,札幌市白石区南郷通2丁目北2番1号ルノール南郷街1F,011-865-7302,2023-10-23 15:00:00 UTC
3668221098045,6177430863223,7430005001497,ZC_IRYO,医療法人讃生会,医療法人　讃生会　緑愛クリニック,0030023,札幌市白石区南郷通6丁目北3番24号,011-868-8866,2023-10-23 15:00:00 UTC
9778875534179,4745051511241,6430005002100,ZC_IRYO,医療法人社団　智愛会,医療法人社団　智愛会　なかた小児科,0030023,札幌市白石区南郷通1丁目北1番地1号ST相馬ビル2階,011-864-8668,2023-10-23 15:00:00 UTC
