sansan_organization_code,url,country_code,corporate_number,name,name_furigana,address_inside,prefecture_name,prefecture_code,updated_at
6070491030005,,JP,5430001038776,株式会社あかしあ,アカシア,北海道札幌市白石区南郷通12丁目北1番27号,北海道,01,2023-04-03T16:58:35Z
9936677332976,,JP,9430002041577,有限会社クレイン薬局,クレインヤッキョク,北海道札幌市白石区本通11丁目南1番12号,北海道,01,
9154184310993,,JP,9000020205834,信濃町,シナノマチ,長野県上水内郡信濃町大字柏原428-2,長野県,20,2023-04-03T08:18:58Z
2459894159392,,JP,,,,,,,
6389102348947,,JP,8180001107422,株式会社いちろ,イチロ,愛知県名古屋市守山区幸心3丁目1407番地,愛知県,23,
7059005303727,https://www.n20clinic.jp/,JP,5430005004163,医療法人社団北20条内科クリニック,キタニジュウジョウナイカクリニック,北海道札幌市北区北二十条西6丁目2番10号,北海道,01,
8412454197398,https://itp.ne.jp/info/013329350000000899/,JP,8430005004945,医療法人社団おおさき内科,オオサキナイカ,北海道札幌市北区新琴似七条9丁目6番21号,北海道,01,
4978754636558,http://www.aiiku-hp.or.jp,JP,4430005001459,医療法人菊郷会,キクゴウカイ,北海道札幌市白石区菊水元町五条3丁目5番10号,北海道,01,
1949914410986,http://www.kin-ikyo-chuo.jp,JP,3430005010758,公益社団法人北海道勤労者医療協会,ホッカイドウキンロウシャイリョウキョウカイ,北海道札幌市白石区菊水三条3丁目5番地,北海道,01,
2019702397959,,JP,2430005004942,医療法人永遠会,トワカイ,北海道札幌市白石区本郷通13丁目南1番13号アピカル南郷1階,北海道,01,
2910426055901,http://www.houwa.or.jp,JP,1430005001528,医療法人豊和会,ホウワカイ,北海道札幌市厚別区大谷地東2丁目5番12号,北海道,01,
3595303264677,http://www.keifukukai.com,JP,7060005003829,社会福祉法人京福会,ケイフクカイ,栃木県那須塩原市住吉町5番10号,栃木県,09,
6959789549880,,JP,,,,,,,
4512792161637,,JP,3430002030263,有限会社すばる調剤薬局,スバルチョウザイヤッキョク,北海道札幌市白石区川下二条6丁目2番23号,北海道,01,
1717950349635,http://www.matsumoto-pediatrics.jp,JP,1430005002047,医療法人社団まつもと小児科,マツモトショウニカ,北海道札幌市白石区北郷二条4丁目3番5号北郷メディカルビル2階,北海道,01,2023-04-03T03:24:59Z
6071322783546,http://www.nicho.co.jp/,JP,9010001064753,日本調剤株式会社,ニホンチョウザイ,東京都千代田区丸の内1丁目9番1号,東京都,13,
7300924326161,,JP,6430005012446,医療法人亘史会,センシカイ,"北海道札幌市豊平区平岸四条9丁目117, 118, 119",北海道,01,
6505178277837,http://www.shoureikan.jp/,JP,7430005001472,医療法人社団翔嶺館,ショウレイカン,北海道札幌市厚別区厚別東四条2丁目1番37号,北海道,01,
1226959716044,http://rainin0723.wixsite.com/care-home,JP,6190001013497,株式会社SHINEI,シンエイ,三重県桑名市大字芳ケ崎1497番地14,三重県,24,
5193513579909,http://www.kokoro-recovery.org/,JP,6430005010821,公益財団法人北海道精神保健推進協会,ホッカイドウセイシンホケンスイシンキョウカイ,北海道札幌市白石区平和通17丁目北1番13号,北海道,01,
2866750329813,,JP,4430005006367,医療法人社団上,シャダンジョウ,北海道札幌市白石区本通1丁目南1番13号雄健1階,北海道,01,
7895608720652,http://www.yuyukurabu.com/refer.html,JP,7140001080112,株式会社MDR,エムディーアール,兵庫県川西市多田桜木2丁目1番21号,兵庫県,28,
7061497890123,http://yuyu-clinic.jp,JP,1290005006707,医療法人社団悠雅,ユウガ,福岡県太宰府市五条2丁目11番3号,福岡県,40,
6784725784855,https://www.nanohana-ph.jp/company/operating-companies.php,JP,1430001005219,株式会社なの花北海道,ナノハナホッカイドウ,北海道札幌市中央区北十条西24丁目3番地,北海道,01,
3952184297097,,JP,6430001071124,LBDリサーチ株式会社,LBDリサーチ,北海道札幌市白石区南郷通14丁目北3番8号,北海道,01,
5107996958738,https://rare-c.co.jp/,JP,9010501021320,株式会社RARECREW,レアクル,東京都台東区東上野6丁目1番1号高長ビル3階,東京都,13,
5041914965792,http://www.city.seki.lg.jp,JP,4000020212059,関市,セキシ,岐阜県関市若草通3丁目1,岐阜県,21,2023-04-03T10:35:00Z
5040213554961,https://colors7716.com/,JP,9170001012878,株式会社COLORS,COLORS,和歌山県和歌山市禰宜923-3,和歌山県,30,
6764311720514,,JP,4430005006359,医療法人社団ちぇりこ会,シャダンチェリコカイ,北海道札幌市北区北四十条西4丁目2番20号麻生むらもとビル2階,北海道,01,2023-04-03T13:26:55Z
1065273223798,http://yurigahara.net,JP,4430005003265,医療法人社団ゆりがはら内科ケア&クリニック,ユリガハラナイカケアアンドクリニック,北海道札幌市北区百合が原7丁目4番25号,北海道,01,
4088119203097,,JP,9430002015894,有限会社八扇堂,ハチオウギドウ,北海道札幌市白石区東札幌五条6丁目6番33号,北海道,01,
8467747168481,http://www.asahi.ws,JP,8430005006363,医療法人社団博栄会,ハクエイカイ,北海道札幌市白石区南郷通3丁目南8番25号N-3壱番館1階,北海道,01,
6496399010518,https://www.cuore-mentalclinic.com/,JP,2430005003374,医療法人社団蒼成会クオーレメンタルクリニック,ソウセイカイクオーレメンタルクリニック,北海道札幌市白石区南郷通14丁目南3番11号ラスコム13ビル,北海道,01,
3642242476907,http://www.hokushokai.com,JP,6430005000599,社会福祉法人北翔会,ホクショウカイ,北海道札幌市白石区川北2254番地1,北海道,01,
4126638590785,http://www.kitachouzai.jp/,JP,1430001027196,株式会社キタ調剤薬局,キタチョウザイヤッキョク,北海道札幌市清田区清田六条2丁目23番1号,北海道,01,
4295031579135,https://www.sogo-medical.co.jp/information/coop/view/2,JP,5430001028991,株式会社あおば調剤薬局,アオバチョウザイヤッキョク,北海道札幌市中央区北五条西6丁目2番2号,北海道,01,
5333470544264,,JP,5430005011077,医療法人社団かわむら歯科クリニック,カワムラシカクリニック,北海道札幌市北区屯田六条2丁目9番11号,北海道,01,
9402858008971,,JP,3430005004974,医療法人社団おがさわら耳鼻咽喉科クリニック,オガサワラジビインコウカクリニック,北海道札幌市北区北二十四条西14丁目3番8号北24条通メディカルプレイス3階,北海道,01,2023-04-03T03:34:36Z
1656178199363,https://higashisapporo-noshinkei-clinic.com/,JP,4430005010682,医療法人明泉会東札幌脳神経クリニック,メイセンカイヒガシサッポロノウシンケイクリニック,北海道札幌市白石区東札幌三条3丁目13番1号シヴァビル3F,北海道,01,
2740987363585,http://www.moridental.com,JP,5430005005186,医療法人社団道修会,ドウシュウカイ,北海道札幌市白石区川下二条4丁目2番7号,北海道,01,
7866158987030,http://www.forte-ph.com/index.html,JP,5430002029031,有限会社ライフネットワーク,ライフネットワーク,北海道札幌市白石区南郷通19丁目南3番11号,北海道,01,
4875128486073,https://www.ost-japan.com/,JP,1430001027964,株式会社オストジャパングループ,オストジャパングループ,北海道札幌市厚別区厚別南5丁目1番7号,北海道,01,
7209047749926,https://www.clione-p.jp/,JP,8430001031398,株式会社クリオネ,クリオネ,北海道札幌市中央区北三条西15丁目1番地50,北海道,01,
3837402595592,http://www.niwaclinic.jp/,JP,6430005011290,医療法人桃実会,トウジツカイ,北海道札幌市北区屯田九条3丁目1番20号屯田メディカルモール1階,北海道,01,
7151189663277,http://www.aoikai.jp/mimura/,JP,8430005009861,医療法人社団積信会,セキシンカイ,北海道札幌市白石区中央三条5丁目4番30号,北海道,01,2023-04-03T04:06:04Z
9778875534179,,JP,6430005002100,医療法人社団智愛会,シャダンチナルカイ,北海道札幌市白石区南郷通1丁目北1番地1ST相馬ビル2階,北海道,01,
4482500922038,http://sugi-dent.com/,JP,2430005001477,医療法人杉歯科医院,スギシカイイン,北海道札幌市白石区東札幌三条6丁目1番1号,北海道,01,
1672336779353,,JP,7010905001647,医療法人社団長伸会,チョウシンカイ,東京都世田谷区桜丘4丁目16番9号ベストライフ世田谷1階,東京都,13,
2381562409091,,JP,9000020242101,亀山市,カメヤマシ,三重県亀山市本丸町577,三重県,24,2023-04-03T10:42:15Z
8444367346845,,JP,4430005012241,一般社団法人39会,サンキュウカイ,北海道札幌市白石区本通2丁目北3番8号,北海道,01,
1893553185227,http://www.hsh.or.jp/,JP,6430005001523,医療法人東札幌病院,ヒガシサッポロビョウイン,北海道札幌市白石区東札幌三条3丁目7番35号,北海道,01,
7941080597387,http://www.kaikou.or.jp/jyousai/,JP,,,,,,,
5211706896392,,JP,,,,,,,
9924075660009,http://www.kk-cl.com/,JP,4430005011879,医療法人社団みんなのこどもクリニック,ミンナノコドモクリニック,北海道札幌市白石区菊水元町五条2丁目2番4号Ucラポール1階,北海道,01,
1975179947586,http://www.araki-hospital.jp/,JP,5430005003231,医療法人社団荒木病院,アラキビョウイン,北海道札幌市北区篠路三条2丁目1番92号,北海道,01,
7736174419484,https://www.tsuruha.co.jp/,JP,1430001010672,株式会社ツルハ,ツルハ,北海道札幌市東区北二十四条東20丁目1番21号,北海道,01,2022-12-26T23:36:50Z
8038820013270,https://www.asabu.com/,JP,,,,,,,
1393700210324,http://satohsikaiin-shiroishi.com/,JP,7430005001803,医療法人社団佐藤歯科医院,シャダンサトウシカイイン,北海道札幌市白石区本郷通2丁目北5番15号,北海道,01,2023-04-03T03:35:06Z
2658936091734,http://www.kashiwaba-nougeka.or.jp,JP,5430005001516,社会医療法人柏葉会,ハクヨウカイ,北海道札幌市豊平区月寒東一条15丁目7番20号,北海道,01,
3946275971888,http://www.aoikai.jp,JP,1010005004837,医療法人社団葵会,アオイカイ,千葉県柏市小青田1丁目3番地12,千葉県,12,2023-04-03T12:57:06Z
6540338710357,,JP,3430005013777,医療法人社団南郷ファミリー歯科クリニック,ナンゴウファミリーシカクリニック,北海道札幌市白石区南郷通7丁目北5番25号第3中澤ビル1F,北海道,01,
6216892396138,http://www.city.ibara.okayama.jp,JP,4000020332071,井原市,イバラシ,岡山県井原市井原町311-1,岡山県,33,2023-04-03T14:44:54Z
7496389925290,,JP,2250001013049,株式会社巴屋,トモエヤ,山口県熊毛郡田布施町大字麻郷字中西2932番地13,山口県,35,
8786586285391,,JP,8430002041371,有限会社あけぼの,アケボノ,北海道札幌市白石区本通9丁目南5番5号,北海道,01,
9360435141437,,JP,2430005005247,医療法人社団こうじ歯科クリニック,シャダンコウジシカクリニック,北海道札幌市北区北三十三条西4丁目279番地1北34条ターミナルハイツ1階,北海道,01,2023-04-03T03:36:50Z
9706223734914,,JP,3430005013769,医療法人社団千結会,チユウカイ,北海道札幌市白石区南郷通1丁目南8番10号白石ガーデンプレイス3階,北海道,01,2023-04-03T08:04:09Z
8350717157286,http://www.ioukai.com/,JP,4430005003991,医療法人社団醫王会,イオウカイ,北海道札幌市白石区菊水二条1丁目2番3号,北海道,01,
1889642737526,,JP,3430005001699,医療法人社団木村医院,シャダンキムライイン,北海道札幌市白石区菊水一条1丁目3番33号,北海道,01,
5560796196956,,JP,5430005014121,医療法人祥仁会,ショウジンカイ,北海道札幌市北区新川四条1丁目3番3号ecoa新川クリニックモール2階,北海道,01,
5148649098267,,JP,5430005003371,医療法人社団宏仁会,シャダンヒロトヨカイ,北海道札幌市白石区北郷三条8丁目5番28号,北海道,01,2023-04-03T03:31:57Z
4548950884522,http://shiroishi-jibika.jp,JP,9430005013615,医療法人翔弘会,ショウコウカイ,北海道札幌市白石区南郷通1丁目南8番10号,北海道,01,
6302854461422,http://www.shiroishi.or.jp,JP,3430005002061,医療法人社団明珠会,メイシュカイ,北海道札幌市白石区東札幌五条6丁目6番28号,北海道,01,
1951829622359,,JP,9430005003558,医療法人社団悠仁会,ユウジンカイ,北海道札幌市厚別区青葉町3丁目1番10号,北海道,01,2023-04-03T03:24:37Z
7041846534224,,JP,4430005001608,医療法人社団心優会,シンユウカイ,北海道留萌市開運町1丁目6番1号,北海道,01,
4571359402947,,JP,9020001004171,株式会社ツクイホールディングス,ツクイホールディングス,神奈川県横浜市港南区上大岡西1丁目6番1号,神奈川県,14,
5205747800451,https://www.kitahiro-dental.com/,JP,6430005010953,医療法人社団来仁会,ライジンカイ,北海道北広島市栄町1丁目2-1東光ストア北広島店1階,北海道,01,
7152523352592,,JP,8000020132047,三鷹市,ミタカシ,東京都三鷹市野崎1丁目1-1,東京都,13,2023-04-03T19:30:20Z
6171425003198,http://www.nanokakai.jp,JP,5013105001089,社会福祉法人七日会,ナノカカイ,東京都青梅市今井2丁目1079番地,東京都,13,
1548241525985,,JP,2050001027275,株式会社愛幸,アイコウ,茨城県水戸市松本町7番8号,茨城県,08,
2957960451874,http://www.makita-hp.com/,JP,6430005001639,医療法人社団憲仁会,ケンジンカイ,北海道札幌市北区新琴似一条2丁目6番25号,北海道,01,
5208780676082,https://www.eitokai-obara.com/,JP,4430005001797,医療法人社団栄杜会小原病院,エイトカイオバラビョウイン,北海道札幌市北区屯田九条12丁目5番1号,北海道,01,
6990420079117,http://www.city.miura.kanagawa.jp,JP,5000020142107,三浦市,ミウラシ,神奈川県三浦市城山町1-1,神奈川県,14,2023-04-03T06:08:04Z
9318608318842,,JP,4430005014139,医療法人社団にじいろ会,ニジイロカイ,北海道札幌市北区北三十四条西5丁目2番1号ST34 2階,北海道,01,
7811369884673,http://www.hirata-naika-clinic.com/,JP,8430005003220,医療法人社団和仁会,ワジンカイ,北海道札幌市北区北二十四条西14丁目3番15号,北海道,01,
7647648266385,,JP,6430005004939,医療法人社団横山医院,ヨコヤマイイン,北海道札幌市北区新琴似八条13丁目1番4号,北海道,01,
9864795333113,http://www.city.ichinoseki.iwate.jp/,JP,4000020032093,一関市,イチノセキシ,岩手県一関市竹山町7番2,岩手県,03,2023-04-03T04:56:04Z
2928183782387,http://www.town.kamijima.lg.jp,JP,2000020383562,上島町,カミジマチヨウ,愛媛県越智郡上島町弓削下弓削210,愛媛県,38,
6190276076589,http://www.ishidasika.com,JP,,,,,,,
6896474222534,http://hp.kaipoke.biz/7us/index.html,JP,6430001081767,株式会社C.S.E,シーエスイー,北海道札幌市白石区北郷二条1丁目5番1-205号,北海道,01,
7484868369727,,JP,7122005000923,社会福祉法人仁風会,ジンプウカイ,大阪府東大阪市善根寺町1丁目5番31号,大阪府,27,
7424579951348,http://www.p-himawari.co.jp/,JP,2430001022428,株式会社北海道保健企画,ホッカイドウホケンキカク,北海道札幌市東区伏古十一条1丁目1番35号,北海道,01,
7263356304368,http://www.nihonmirai.com/index.html,JP,4430001028695,株式会社日本みらいファーマ,ニホンミライファーマ,北海道札幌市白石区南郷通8丁目北2番2号,北海道,01,
2554228595241,,JP,5430005001441,医療法人大谷地共立眼科,オオヤチキョウリツガンカ,北海道札幌市厚別区大谷地東5丁目1番38号,北海道,01,2023-04-03T03:27:49Z
6105133523578,,JP,1430005013878,医療法人きたざわ矯正歯科,キタザワキョウセイシカ,北海道札幌市白石区南郷通1丁目北1番1号ST相馬ビル3階,北海道,01,
7785048948385,http://www.okusuri-kenko.co.jp,JP,3430001033985,株式会社Y&A,ワイアンドエー,北海道札幌市中央区南一条西10丁目4番地,北海道,01,2023-04-03T03:30:39Z
6096990947319,,JP,7430005004153,医療法人アパンド,アパンド,北海道札幌市北区新川三条7丁目1番3号,北海道,01,2023-04-03T03:34:36Z
1270612981056,http://gonaika.com,JP,8430005012725,医療法人孝友会,コウユウカイ,北海道札幌市白石区栄通21丁目1番16号,北海道,01,
6571237259913,,JP,6430002039938,有限会社LIFE-LINK,LIFE-LINK,北海道札幌市北区新川三条7丁目1番1号,北海道,01,
7799971243861,,JP,5430005001706,医療法人社団幸仁会札幌ロイヤル病院,シャダンユキヒトカイサッポロロイヤルビョウイン,北海道札幌市白石区米里五条1丁目3番30号,北海道,01,
9799924278123,http://www.pref.hokkaido.lg.jp/,JP,7000020010006,北海道,ホッカイドウ,北海道札幌市中央区北三条西6丁目1,北海道,01,
4839335664619,http://www.cosmo-ph.co.jp/index.html,JP,7380001007784,株式会社コスモファーマ,コスモファーマ,福島県郡山市桑野3丁目12番2号,福島県,07,
1269796500708,,JP,3430005010717,医療法人社団佐分利内科医院,サブリナイカイイン,北海道札幌市白石区本郷通10丁目南1番23号,北海道,01,
9507201504084,http://www.hokuyu-aoth.org/,JP,3430005001526,社会医療法人北楡会,ホクユカイ,北海道札幌市白石区東札幌六条6丁目5番1号,北海道,01,
4706987695262,http://www.city.sado.niigata.jp,JP,9000020152242,佐渡市,サドシ,新潟県佐渡市千種232,新潟県,15,2023-04-03T08:30:39Z
2890599434585,http://www.care-garden.or.jp/,JP,6340005001383,社会福祉法人佳成会,カセイカイ,鹿児島県鹿児島市吉野町10877番地18,鹿児島県,46,
4461852989910,,JP,9430005003517,医療法人社団北郷眼科クリニック,シャダンキタゴウガンカクリニック,北海道札幌市白石区北郷二条4丁目3番5号北郷メディカルビル3階,北海道,01,
5947223602909,http://www.potato-dc.jp,JP,2430005002046,医療法人社団メモリアル会,メモリアルカイ,北海道札幌市北区北二十四条西2丁目3番26号デンタルビル1階,北海道,01,
3090186072767,http://www.clinical-ph.com/,JP,2430002006859,有限会社クリニカル調剤薬局,クリニカルチョウザイヤッキョク,北海道札幌市北区新琴似七条9丁目6番24号,北海道,01,2023-04-03T03:33:30Z
4608861919796,,JP,9430005005249,医療法人しのろファミリークリニック,シノロファミリークリニック,北海道札幌市北区篠路二条10丁目12番1号,北海道,01,2023-04-03T03:36:50Z
5505863763764,http://www.asuka-gp.or.jp/sapporo/,JP,1430005001734,医療法人社団明日佳,アスカ,北海道札幌市中央区宮の森一条17丁目1番25号,北海道,01,
3570454769176,,JP,3430001032665,株式会社メディエイト,メディエイト,北海道札幌市白石区中央一条7丁目10番30号,北海道,01,2023-04-03T03:32:47Z
9763547856811,http://www.heiwa-dtl.com,JP,4430005002003,医療法人社団平和通り歯科医院,シャダンヘイワドオリリシカイイン,北海道札幌市白石区平和通11丁目南3番5号,北海道,01,
7300099120592,http://www.kouwakai.or.jp,JP,1430005001718,社会医療法人康和会,コウワカイ,北海道札幌市豊平区月寒東二条18丁目7番26号,北海道,01,
8681223633840,https://www.matsukiyococokara.com/company/group/cocokara/cc_healthcare/,JP,8120001082605,株式会社ココカラファインヘルスケア,ココカラファインヘルスケア,神奈川県横浜市港北区新横浜3丁目17番6号,神奈川県,14,
2927677728282,,JP,,,,,,,
4692844055007,,JP,9340001014667,株式会社華響,ハナヒビキ,鹿児島県鹿屋市野里町3456番地8,鹿児島県,46,
6220458562154,http://www.sanjukai.or.jp,JP,3430005002029,社会医療法人三樹会,サンジュカイ,北海道札幌市白石区東札幌二条3丁目6番10号,北海道,01,
8386688614377,,JP,6430005001928,医療法人社団夏井坂内科クリニック,ナツイザカナイカクリニック,北海道札幌市厚別区大谷地東4丁目1番2号,北海道,01,
4436182827400,,JP,3290801027607,株式会社COCCO,コッコ,福岡県直方市大字植木1825番地1,福岡県,40,
8012880999594,,JP,5430001079473,株式会社かささぎ,カササギ,北海道札幌市白石区東札幌三条5丁目3番30号,北海道,01,
5692832848084,,JP,4430005001995,医療法人社団ふるや内科,フルヤナイカ,北海道札幌市北区屯田四条3丁目2番10号,北海道,01,
5231470236953,http://www.ohashi-eye.jp/,JP,3430005001575,医療法人社団大橋眼科,オオハシガンカ,北海道札幌市白石区本通6丁目北1番1号,北海道,01,
6513409193324,http://www.genkimuragroup.jp,JP,2030005009734,社会福祉法人元気村,ゲンキムラ,埼玉県鴻巣市東1丁目1番25号,埼玉県,11,
4363652202904,http://ichifuji-pharmacy.jp/,JP,1430002028565,有限会社イチフジ,イチフジ,北海道札幌市白石区平和通5丁目北3番3号,北海道,01,
2728898115811,http://town.kushimoto.wakayama.jp,JP,9000020304280,串本町,クシモトチョウ,和歌山県東牟婁郡串本町サンゴ台690番地5,和歌山県,30,
6980776867153,http://www.shiroishihondori-uro.jp,JP,6430005013353,医療法人社団白石本通り泌尿器科,シロイシホンドオリヒニョウキカ,北海道札幌市白石区本通6丁目北2番1号,北海道,01,
1417854174890,http://s-familie.jp/,JP,2430005006204,医療法人社団新川ファミリエ内科,シンカワファミリエナイカ,北海道札幌市北区新川三条7丁目1-10-1,北海道,01,
6094326086974,http://sapporo-suzuki-hospital.jp/,JP,3430005001451,医療法人研成会,ケンセイカイ,北海道札幌市北区新琴似三条1丁目1番27号,北海道,01,
3767651620533,http://ssoc.jp/,JP,5430005004080,医療法人社団遼風会,リョウフウカイ,北海道札幌市北区新川六条14丁目7番1号,北海道,01,
1733977339758,http://www.hamaoka-hifuka.jp,JP,2430005003812,医療法人社団浜岡皮膚科クリニック,ハマオカヒフカクリニック,北海道札幌市北区屯田七条4丁目7番34号,北海道,01,2023-04-03T03:34:35Z
2445175384857,,JP,2430001010259,狸小路山県薬局株式会社,タヌキコウジヤマガタヤッキョク,北海道札幌市白石区平和通2丁目北8番19号,北海道,01,
6046274765841,http://www.city.bizen.okayama.jp/,JP,7000020332119,備前市,ビゼンシ,岡山県備前市東片上126,岡山県,33,2023-04-03T13:19:04Z
9542535301594,,JP,,,,,,,
3746370655924,,JP,5430001065787,株式会社あお薬局,アオヤッキョク,北海道札幌市白石区平和通3丁目北3番1号,北海道,01,
2927394880183,,JP,6430001058245,株式会社多田メディカル・F,タダメディカルエフ,北海道札幌市白石区菊水元町五条2丁目2番5号,北海道,01,2023-04-03T09:45:13Z
6126042931553,http://www.city.shimonoseki.yamaguchi.jp,JP,4000020352012,下関市,シモノセキシ,山口県下関市南部町1-1,山口県,35,2023-04-03T13:42:09Z
3763631846560,http://moe-clinic.on.coocan.jp/,JP,6430005011877,医療法人社団萌クリニック,モエクリニック,北海道札幌市白石区本郷通13丁目南4-27ムトウビル3階,北海道,01,
2571129465889,http://www.aoki-naika.com,JP,2430005005346,医療法人社団青木内科クリニック,シャダンアオキナイカクリニック,北海道札幌市白石区南郷通1丁目北1番1号ST相馬ビル5F,北海道,01,
6970926910942,http://www.city.mikasa.hokkaido.jp/,JP,3000020012220,三笠市,ミカサシ,北海道三笠市幸町2,北海道,01,2023-04-03T03:22:01Z
9853003999603,http://www.shinkotoni-naika.com/greeting.html,JP,3430005001823,医療法人社団新琴似内科クリニック,シンコトニナイカクリニック,北海道札幌市北区新琴似八条6丁目1番1号,北海道,01,
5412299321685,http://www.shirakaba-pharmacy.com/,JP,1430002010168,有限会社しらかば薬局,シラカバヤッキョク,北海道札幌市豊平区月寒東二条18丁目7番23号,北海道,01,2023-04-03T03:26:10Z
5683286715651,http://www.ohyachi-hp.or.jp/,JP,3430005001476,医療法人重仁会,ジュウジンカイ,北海道札幌市厚別区大谷地東5丁目7番10号,北海道,01,2023-04-03T03:21:56Z
1732163894342,http://www.shanti-medical.net/,JP,8440001005186,シャンティメディカル株式会社,シャンティメディカル,北海道函館市日吉町2丁目9番8号,北海道,01,
2023623701662,http://www.city.chuo.lg.jp/,JP,8000020131024,中央区,チユウオウク,東京都中央区築地1丁目1-1,東京都,13,
2033387527240,,JP,9350001011317,株式会社DRF,ディーアールエフ,宮崎県都城市安久町4657番地4,宮崎県,45,
6437832720252,,JP,6430002001947,有限会社イチミヤ薬局,イチミヤヤッキョク,北海道札幌市北区新琴似八条1丁目1番38号,北海道,01,2023-04-03T03:34:40Z
4476557248370,http://www.shinoguchi.com,JP,9430005011288,医療法人Ciao,チャオ,北海道札幌市厚別区厚別南1丁目11番10号ガーデンハイツひばりが丘1F,北海道,01,2023-04-03T08:09:50Z
2107527809046,http://www.shuokai.org,JP,7040005003070,社会福祉法人修央会,シュウオウカイ,千葉県船橋市古和釜町791番1,千葉県,12,
6790670309482,,JP,1430005004877,医療法人スポキチ,スポキチ,北海道札幌市北区新琴似六条12丁目2番3号,北海道,01,
5832668298948,http://www.town-kyogoku.jp/,JP,3000020013994,京極町,キョウゴクチョウ,北海道虻田郡京極町字京極527,北海道,01,2023-04-03T04:05:26Z
6734336538085,http://www.city.gojo.lg.jp/,JP,1000020292079,五條市,ゴジヨウシ,奈良県五條市岡口1丁目3-1,奈良県,29,
8379875540775,,JP,3430005013257,医療法人幸輪会,コウワカイ,北海道樺戸郡月形町1069番地22,北海道,01,
9679828467454,,JP,5430005001573,医療法人社団池田内科,シャダンイケダナイカ,北海道札幌市北区新琴似一条13丁目1番7号,北海道,01,
3265840249338,http://www.sakurame-dc.com/,JP,2430005004587,医療法人社団響,ヒビキ,北海道札幌市白石区東札幌四条4丁目1番18号,北海道,01,2023-04-03T03:34:23Z
5720338487745,http://www.hoku-iryo-u.ac.jp/,JP,8430005005729,学校法人東日本学園,ヒガシニッポンガクエン,北海道石狩郡当別町字金沢1757番地,北海道,01,2023-04-03T03:21:13Z
1115249271221,http://www.city.iga.lg.jp,JP,6000020242161,伊賀市,イガシ,三重県伊賀市四十九町3184,三重県,24,2023-04-03T10:48:44Z
3915987985233,http://www.nanba-pharmacy.com/,JP,1430001012306,株式会社難波薬局,ナンバヤッキョク,北海道札幌市北区北十四条西4丁目1番15号,北海道,01,
3577548817047,https://familyclinic-cocoro.com/,JP,3430005001773,医療法人社団秀和会ファミリークリニックこころ,シュウワカイファミリークリニックココロ,北海道札幌市厚別区もみじ台東4丁目2番7号,北海道,01,
7860014511268,,JP,3430001067281,株式会社J・サイプレス,ジェイサイプレス,北海道札幌市中央区北五条西6丁目1番地23,北海道,01,
9436126793115,http://san-c.co.jp/,JP,7430001033172,株式会社サンクール,サンクール,北海道札幌市北区北二十五条西8丁目2番24号,北海道,01,
8284076183400,http://www.jibiazabu.or.jp,JP,8430005001496,社会医療法人耳鼻咽喉科麻生,シャカイイリョウホウジンジビインコウカアソウ,北海道札幌市東区北四十条東1丁目1番7号,北海道,01,
6032975023341,http://www.sapporo-higashi-clinic.com/clinic.php,JP,9430005001842,医療法人社団札幌東クリニック,サッポロヒガシクリニック,北海道札幌市白石区南郷通1丁目北2番25号第2カネサビル,北海道,01,
8481647616315,http://www.qoler.jp,JP,9340005003922,社会福祉法人クオラ,クオラ,鹿児島県薩摩郡さつま町船木2315番地1,鹿児島県,46,
3681563900128,https://www.homon-homare.com,JP,,,,,,,
9079580702215,,JP,,,,,,,
9137293009182,https://nopporo-clinic.com/access/,JP,5430005001813,医療法人社団北孔会,シャダンキタアナカイ,北海道札幌市北区北二十八条西15丁目2番17号,北海道,01,2023-04-03T03:34:07Z
1370777600205,,JP,2430005001601,医療法人社団麻生内科クリニック,アサブナイカクリニック,北海道札幌市北区北三十九条西5丁目1番15号北電商販サトウビル3階,北海道,01,
2826597168061,,JP,8290805008672,医療法人はるか,ハルカ,福岡県北九州市八幡西区陣山1丁目4番28号,福岡県,40,
7189153469426,http://www.iwadera.com/,JP,4430005001566,医療法人社団岩寺小児歯科医院,イワデラショウニシカイイン,北海道札幌市北区麻生町2丁目4番5号,北海道,01,2023-04-03T03:34:58Z
7225651808993,http://www.nangou-seikei.com/,JP,6430005005301,医療法人社団南郷通り整形外科,シャダンナンゴウドオリリセイケイゲカ,北海道札幌市白石区南郷通8丁目北1番33号,北海道,01,2023-04-03T17:01:44Z
8152721870402,http://www.hondori-ph.com/,JP,5430002018439,有限会社本通調剤薬局,ホンドオリチョウザイヤッキョク,北海道札幌市白石区本通9丁目南5番5号,北海道,01,
2661828935861,http://www.seikeien.or.jp,JP,3013105001090,社会福祉法人倭林会,ヤマトバヤシカイ,東京都青梅市今井1丁目521番地の1,東京都,13,
7632305528782,http://www.town.kamiichi.toyama.jp/,JP,4000020163228,上市町,カミイチマチ,富山県中新川郡上市町法音寺1番地,富山県,16,2023-04-03T08:52:30Z
1708597695380,http://www.town.morimachi.shizuoka.jp/,JP,2000020224618,森町,モリマチ,静岡県周智郡森町森2101-1,静岡県,22,2023-04-03T10:14:26Z
2002774551131,,JP,7430001076601,北海道投資株式会社,ホッカイドウトウシ,北海道札幌市白石区東札幌三条6丁目1番1号第2小竹ビル1階,北海道,01,
